acX,acY,acZ,gyX,gyY,gyZ,Akselerasi,time
1.0,3.88,0.12,500.17,0.72,498.57,4.0085907748234915,10:40:56
0.99,3.88,0.12,500.11,1.01,5.47,4.006107836791216,10:40:56
0.99,3.93,0.11,498.52,0.37,496.86,4.054269354643325,10:40:57
0.99,3.9,0.12,500.66,-0.47,2.81,4.025481337678762,10:40:57
1.0,3.99,0.11,500.7,-0.46,498.35,4.114875453765278,10:40:58
1.0,3.86,0.12,496.71,0.45,1.48,3.989235515734813,10:40:58
1.0,3.91,0.12,498.34,0.3,498.74,4.037635446644484,10:40:59
0.99,3.97,0.11,499.43,0.05,1.96,4.093055093692241,10:40:59
1.0,3.99,0.12,499.21,0.22,499.46,4.115154918104542,10:41:00
0.99,3.9,0.11,498.45,0.11,1.9,4.025195647418893,10:41:00
0.99,3.9,0.13,500.94,3.98,500.46,4.025791847574834,10:41:01
0.96,3.98,0.15,498.66,6.23,13.7,4.0968890636677,10:41:01
0.95,3.97,0.24,496.87,7.98,1.77,4.089131937220906,10:41:02
0.96,3.93,0.29,498.57,0.0,496.71,4.055933924511098,10:41:02
0.96,3.99,0.25,497.53,497.98,500.13,4.111471755953092,10:41:03
0.96,3.93,0.25,497.28,0.08,0.96,4.053270284597365,10:41:03
0.97,3.95,0.24,496.91,0.91,500.92,4.074432475817952,10:41:04
0.97,3.98,0.25,498.86,-0.01,0.84,4.1041198812900195,10:41:04
0.96,3.89,0.25,497.83,1.56,1.51,4.014498723377553,10:41:05
0.95,3.95,0.29,497.92,2.6,1.4,4.0729718879461965,10:41:05
0.94,3.91,0.29,499.77,1.6,1.41,4.0318482114286,10:41:06
0.94,3.99,0.31,499.99,0.53,500.84,4.110936632934155,10:41:06
0.94,3.91,0.3,498.81,0.63,2.99,4.032579819420813,10:41:07
0.96,3.98,0.26,500.01,0.02,500.13,4.102389547568587,10:41:07
0.96,3.98,0.26,496.44,-0.63,500.96,4.102389547568587,10:41:08
0.95,3.85,0.28,498.0,3.74,2.9,3.975349041279269,10:41:08
0.94,3.85,0.28,500.18,495.21,493.89,3.972971180363633,10:41:09
0.95,3.98,0.28,497.19,-0.26,499.94,4.101377817270679,10:41:09
0.95,3.9,0.28,497.95,1.42,501.0,4.023791744114002,10:41:10
0.95,3.94,0.3,500.43,0.47,500.97,4.064000492125954,10:41:10
0.95,3.87,0.27,500.82,-0.4,500.61,3.9940330494376233,10:41:11
0.95,3.97,0.29,497.96,1.81,2.01,4.09237095092808,10:41:11
0.94,3.88,0.31,499.36,5.63,3.13,4.004260231303655,10:41:12
0.93,3.92,0.35,499.86,2.29,1.51,4.043983184930422,10:41:12
0.93,3.85,0.34,499.39,498.26,499.64,3.9752987309131878,10:41:13
0.94,3.95,0.32,500.23,0.11,500.26,4.07289823098982,10:41:13
0.94,3.96,0.33,497.71,-0.45,500.72,4.083393196840098,10:41:14
0.94,3.88,0.3,496.48,497.69,499.92,4.00349847008838,10:41:14
0.95,3.97,0.29,496.55,0.01,500.77,4.09237095092808,10:41:15
0.94,3.97,0.3,497.12,0.91,500.74,4.090782321268146,10:41:15
0.94,3.89,0.29,500.13,0.44,500.7,4.012455607231064,10:41:16
0.94,3.95,0.29,500.82,-0.05,500.87,4.070651053578531,10:41:16
0.95,3.91,0.29,497.92,0.27,1.07,4.034191368787554,10:41:17
0.95,3.96,0.28,497.23,0.08,500.13,4.081972562377165,10:41:17
0.95,3.91,0.28,497.71,0.4,500.25,4.033484845639066,10:41:18
0.94,3.92,0.29,496.44,0.28,500.77,4.041546733615733,10:41:18
0.95,3.87,0.28,498.92,0.34,500.74,3.9947215172024197,10:41:19
0.95,3.9,0.28,496.18,0.56,1.1,4.023791744114002,10:41:19
0.94,3.95,0.29,496.81,2.62,500.86,4.070651053578531,10:41:20
